Image,Folder,True_Label,ExG,Vein,Texture,NDVI,PSS,Temp,PSS_z,NDVI_z,Temp_z,FinalScore,Class
IMG_7104.JPG,Healthy leaf,healthy,109.07587242114505,0.038126293346561556,138.65078071110554,0.0826652230436076,-8.55430958801034,31,-1.3624649816345549,0.9347992370269012,-1.1853118669045237,0.16083569548556972,No Stress
IMG_7106.JPG,Healthy leaf,healthy,103.77988566194593,0.021466523323560135,136.6153723749015,0.10013084883764917,-6.950597887889749,31,-1.1648719768843483,1.3982591695663287,-1.1853118669045237,0.13598044476106505,No Stress
IMG_7108.JPG,Healthy leaf,healthy,101.81780237338997,0.018609092149034046,136.65706658352656,0.0857894241639888,-6.156341121222184,31,-1.0670117560870398,1.0177016224075293,-1.1853118669045237,0.18070655519716367,No Stress
IMG_7115.JPG,Healthy leaf,healthy,90.57985056244355,0.02121274324648488,132.10491009114048,0.06719874487551472,-2.7982882420560315,31,-0.6532667179641479,0.524387780092317,-1.1853118669045237,0.26550527793657624,No Stress
IMG_7121.JPG,Healthy leaf,healthy,90.40042309742574,0.029327199539842398,133.75380598800385,0.07009551083913625,-2.311453222130389,31,-0.5932838704252162,0.6012550492021675,-1.1853118669045237,0.2639267945389867,No Stress
IMG_7123.JPG,Healthy leaf,healthy,83.92362174501525,0.023563160340099944,136.0356154421123,0.07496379337055242,0.8477022686410081,35,-0.20404494060529002,0.730437588677091,0.8355477094572867,0.5401391438064614,Mild Stress
IMG_7124.JPG,Healthy leaf,healthy,86.27325014622734,0.009951582504671347,138.87981331643596,0.07627559086176627,0.6141363244946874,35,-0.23282255487830436,0.7652468525392979,0.8355477094572867,0.5341945616352919,Mild Stress
IMG_7125.JPG,Healthy leaf,healthy,90.1836203521663,0.01713508885889198,137.31429960378065,0.08235361794373126,-1.3388759588207435,31,-0.4734528161312088,0.9265306252822881,-1.1853118669045237,0.24472028720303807,No Stress
IMG_7127.JPG,Healthy leaf,healthy,86.9674238463177,0.019307112840994956,135.0956912411162,0.08248132009310703,-0.606289238753682,31,-0.3831909497076713,0.929919271657331,-1.1853118669045237,0.252841852692606,No Stress
IMG_7128.JPG,Healthy leaf,healthy,101.06404559083418,0.022410198367695595,140.14886916463135,0.07945378294189835,-4.980557375747146,31,-0.9221436708898098,0.8495819175650161,-1.1853118669045237,0.20996702042251106,No Stress
IMG_7129.JPG,Healthy leaf,healthy,93.98737803562439,0.017280783768380437,137.28988165160342,0.07946907681189644,-2.866432527029964,31,-0.6616627619810004,0.8499877487697588,-1.1853118669045237,0.234280805206809,No Stress
IMG_7130.JPG,Healthy leaf,healthy,105.89487337813347,0.005621401420965095,137.08192731471829,0.08212289240843482,-7.685500032076483,31,-1.2554191262605778,0.9204081970175022,-1.1853118669045237,0.1721885346937325,No Stress
IMG_7131.JPG,Healthy leaf,healthy,103.95575833047063,0.022569563723709336,138.2383072827207,0.06839291661261442,-6.614827164204776,31,-1.123501731724276,0.5560757802386115,-1.1853118669045237,0.2185817193774851,No Stress
IMG_7133.JPG,Healthy leaf,healthy,89.65688206216056,0.011578169093095376,139.6891894507434,0.07165906145731347,-0.5364031029957914,31,-0.37458029259658077,0.6427447199742056,-1.1853118669045237,0.2804940905482626,No Stress
IMG_7134.JPG,Healthy leaf,healthy,96.48549140820604,0.03353531728865681,135.80772242021905,0.0596310704948248,-4.230528597176622,31,-0.8297327718512025,0.32357540157728937,-1.1853118669045237,0.2677813564540525,No Stress
IMG_7197.JPG,Healthy leaf,healthy,96.09354075634215,0.009674326490798487,142.45349878972684,0.08452163772828764,-2.42065559083337,31,-0.6067386729038908,0.9840602159733601,-1.1853118669045237,0.22688141635039777,No Stress
IMG_7204.JPG,Healthy leaf,healthy,99.45863278264109,0.04032434633289548,138.70809214140024,0.06507371081695888,-4.692316556489864,31,-0.8866295759534039,0.4679988391499166,-1.1853118669045237,0.2489604180080612,No Stress
IMG_7206.JPG,Healthy leaf,healthy,88.81083978807864,0.024288321835827426,133.65087367876026,0.08586991289550937,-1.7031165828988506,31,-0.5183308321475986,1.0198374349183776,-1.1853118669045237,0.2318017248362389,No Stress
IMG_7209.JPG,Healthy leaf,healthy,84.31829166751284,0.030413679657072708,135.80267663126256,0.07230307704904201,0.6339972786904795,35,-0.2303754905983233,0.6598340259181514,0.8355477094572867,0.5442781198038755,Mild Stress
IMG_7212.JPG,Healthy leaf,healthy,89.42883753349918,0.02588199476821621,140.30275244058276,0.07399942162463477,-0.2867882050851023,31,-0.3438252898707914,0.7048474569763189,-1.1853118669045237,0.2775634673167003,No Stress
IMG_7219.JPG,Healthy leaf,healthy,90.56373494023794,0.010414140972448579,136.71636570329238,0.0640264041009719,-1.6427576009317235,31,-0.510894013790751,0.4402079826605371,-1.1853118669045237,0.28668511883098297,No Stress
IMG_7228.JPG,Healthy leaf,healthy,77.13932284641885,0.02813894519407418,143.3243801493653,0.05755384255104795,5.385214529591714,35,0.3550210571452622,0.2684550220361072,0.8355477094572867,0.635594484118541,Mild Stress
IMG_7230.JPG,Healthy leaf,healthy,91.95437468199857,0.012504324819324293,137.70425969268342,0.07087654382240591,-1.9513084359418116,31,-0.5489105017937032,0.6219801865665966,-1.1853118669045237,0.2661376100105539,No Stress
IMG_7314.JPG,Healthy leaf,healthy,74.23011743098843,0.01565978406044315,133.79962989759574,0.07321787688565137,4.163341426424715,35,0.20447431120578216,0.6841087398941426,0.8355477094572867,0.5826617835188818,Mild Stress
IMG_7315.JPG,Healthy leaf,healthy,82.22248291571753,0.016924829157046888,134.75662870159454,0.08697716462716007,1.2060876993165834,35,-0.15988834182225511,1.0492189651828165,0.8355477094572867,0.5144651430489457,Mild Stress
IMG_7335.JPG,Healthy leaf,healthy,106.29627092881972,0.0531377396637637,131.19826142435602,0.09914804822112376,-9.300344806556573,31,-1.4543838349240472,1.372180017705079,-1.1853118669045237,0.11135276347875406,No Stress
IMG_7378.JPG,Healthy leaf,healthy,126.73771218989711,0.025976695625691194,133.31649698687642,0.10848413925500386,-16.95686878577075,31,-2.3977426561393416,1.619918299274134,-1.1853118669045237,0.0,No Stress
IMG_7581.JPG,Healthy leaf,healthy,107.76616945495802,0.027456687714341378,137.31609831400593,0.08113862477969991,-8.367833362781703,31,-1.3394892824146563,0.8942901171849522,-1.1853118669045237,0.16677073640285528,No Stress
IMG_7582.JPG,Healthy leaf,healthy,97.52993799004143,0.021745682812745415,134.61726231860177,0.0703990041211181,-4.950048627381669,31,-0.918384693973791,0.6093084094225306,-1.1853118669045237,0.2327810223425309,No Stress
IMG_7587.JPG,Healthy leaf,healthy,92.5726794588825,0.043689296943083704,130.869130126103,0.06383504617051423,-3.896497998097175,31,-0.7885769271032615,0.43513019532061525,-1.1853118669045237,0.26119993039037476,No Stress
IMG_7593.JPG,Healthy leaf,healthy,95.01711653932668,0.05985908947232976,130.35796479095794,0.05652872054511646,-4.996404736675878,31,-0.9240962211287546,0.2412528489610507,-1.1853118669045237,0.2666556823886341,No Stress
IMG_7608.JPG,Healthy leaf,healthy,93.1301676704171,0.039502773579736486,134.99459185549583,0.05815463287762366,-3.089593133539978,31,-0.6891583366400095,0.28439732192896927,-1.1853118669045237,0.2845859807160649,No Stress
IMG_7615.JPG,Healthy leaf,healthy,123.40900616531916,0.04843190460346092,136.92573928452762,0.10959848044834601,-14.715216478384548,31,-2.1215491140030793,1.6494879522818406,-1.1853118669045237,0.023056265967019686,No Stress
IMG_7865.JPG,Healthy leaf,healthy,86.35611577662644,0.030827426225011,139.35329087220438,0.0738829446489186,0.706666006579276,35,-0.2214219908552942,0.7017566767234735,0.8355477094572867,0.5411959142710496,Mild Stress
IMG_7866.JPG,Healthy leaf,healthy,81.56254422962607,0.04014735794944317,137.628535842678,0.08243408495672726,2.1961678441013675,35,-0.03790076092673987,0.9286658614802087,0.8355477094572867,0.5371396801818933,Mild Stress
IMG_7872.JPG,Healthy leaf,healthy,87.56983545814984,0.027238643577728202,137.70857606017896,0.06795906012220278,-0.1912566429629976,31,-0.33205486479578056,0.5445631609858523,-1.1853118669045237,0.2936484436090789,No Stress
IMG_7941.JPG,Healthy leaf,healthy,89.35544246512653,0.029767453685529553,134.66739266767235,0.0768102425271366,-1.6649102103425903,31,-0.5136234324613398,0.7794341268852969,-1.1853118669045237,0.25471652716342014,No Stress
IMG_8093.JPG,Healthy leaf,healthy,68.94946509401518,0.03219195270877045,139.06068464248204,0.09773379546024558,7.596652306462506,35,0.6274918728892384,1.3346520472286982,0.8355477094572867,0.5613909564120165,Mild Stress
IMG_8114.JPG,Healthy leaf,healthy,61.69520332143065,0.03277186615942701,135.6126368101395,0.06627634279091477,9.636548027118412,35,0.8788270254551138,0.4999113363081633,0.8355477094572867,0.6629255403381114,Severe Stress
IMG_0033.JPG,UNhealthy leaf,unhealthy,49.31219220416708,0.010786561658642477,138.10615093211047,0.003615580675617102,15.205436147941306,35,1.5649686410761656,-1.162826256107923,0.8355477094572867,0.8825165294197778,Severe Stress
IMG_0034.JPG,UNhealthy leaf,unhealthy,30.22476349114827,0.0031819249577555273,138.05336664744698,-0.008365531625252007,22.82454993913765,35,2.50371816034638,-1.480751623580438,0.8355477094572867,1.0,Severe Stress
IMG_0177.JPG,UNhealthy leaf,unhealthy,45.19303797468354,0.00071339723420075,137.2636094241604,0.0006576149784313772,16.63893685519865,35,1.7415899827033583,-1.2413174936185378,0.8355477094572867,0.9063663823148782,Severe Stress
IMG_0804.JPG,UNhealthy leaf,unhealthy,39.7632378020881,0.006405723555459305,138.92841395948588,0.005670964960439148,19.22905037228064,35,2.0607173622977526,-1.1082855100035836,0.8355477094572867,0.9237639870647704,Severe Stress
IMG_6228.JPG,UNhealthy leaf,unhealthy,69.598471266674,0.03606956319107827,134.34476107878606,0.006630815075587446,6.159426110143791,35,0.4504115144838151,-1.0828153622481933,0.8355477094572867,0.7708392783125964,Severe Stress
IMG_6229.JPG,UNhealthy leaf,unhealthy,76.93476014674468,0.016578434104111067,134.6272812761215,0.004735181190632046,3.2887187122689383,35,0.096712217744828,-1.1331170441232625,0.8355477094572867,0.7424753751774239,Severe Stress
IMG_6230.JPG,UNhealthy leaf,unhealthy,91.23371468596778,0.014453945832255033,129.98761819985992,-0.0016605787183503725,-3.591522443380846,31,-0.7510009486856762,-1.302832031201859,-1.1853118669045237,0.42719066726649163,Mild Stress
IMG_6231.JPG,UNhealthy leaf,unhealthy,71.79258830735725,0.02486898523089315,132.2316477234057,0.011386616208380407,4.749580752739337,35,0.27670474388301003,-0.95661757820274,0.8355477094572867,0.7428019328588461,Severe Stress
IMG_6232.JPG,UNhealthy leaf,unhealthy,66.59774241969379,0.0008405884118782278,133.42987691383968,-0.0005706122163843348,7.118666466526562,35,0.5685993310851895,-1.273909173960537,0.8355477094572867,0.7997532635161828,Severe Stress
IMG_6234.JPG,UNhealthy leaf,unhealthy,93.29144672222957,0.008173604369930707,137.7116090455321,0.01844746211723701,-2.485815665979324,31,-0.6147670330118018,-0.7692541703764731,-1.1853118669045237,0.39004395081428805,Mild Stress
IMG_6239.JPG,UNhealthy leaf,unhealthy,79.19415480061292,0.012157032338602143,133.1139141159323,0.04288996869963182,2.0050715700564155,35,-0.06144569545722414,-0.12065889040455124,0.8355477094572867,0.6330373337956227,Mild Stress
IMG_6252.JPG,UNhealthy leaf,unhealthy,85.62089609662827,0.006581401856045204,135.80318752040293,0.013465671778669244,0.10474193209903859,31,-0.29558493828474414,-0.9014487015925181,-1.1853118669045237,0.43224205082728123,Mild Stress
IMG_6253.JPG,UNhealthy leaf,unhealthy,93.40819790739091,0.009176035173578194,132.94726040739093,0.006113179334128255,-3.7232524487978864,31,-0.767231376875579,-1.0965511097470615,-1.1853118669045237,0.4063886238139431,Mild Stress
IMG_6259.JPG,UNhealthy leaf,unhealthy,79.64308332863047,0.010082958671093116,138.7166487957511,0.02107842509237596,3.2254579030204695,35,0.0889178658164891,-0.6994401289358503,0.8355477094572867,0.7012033030055663,Severe Stress
IMG_6264.JPG,UNhealthy leaf,unhealthy,74.86263332329015,0.0029526965953244632,131.95557698101837,-0.0029458879974477983,3.444874359746894,35,0.11595212451333452,-1.3369384158689355,0.8355477094572867,0.7633288301388997,Severe Stress
IMG_6452.JPG,UNhealthy leaf,unhealthy,57.6274301411076,0.011167612289096166,134.3529652217989,1.1606077403365073e-05,10.941177913307868,35,1.0395702184365645,-1.2584596931149024,0.8355477094572867,0.8423388489563371,Severe Stress
IMG_6457.JPG,UNhealthy leaf,unhealthy,54.485305861683436,0.012498003513566164,132.21570036735346,-0.0010718354619408568,11.664177048394738,35,1.128650800390835,-1.2872094069044986,0.8355477094572867,0.8533545159594108,Severe Stress
IMG_6469.JPG,UNhealthy leaf,unhealthy,76.39106526385008,0.0026960381390539537,133.87478217984548,0.001374646601809421,3.3132130527700028,35,0.0997301606447994,-1.2222906673417036,0.8355477094572867,0.7510941398715213,Severe Stress
IMG_6473.JPG,UNhealthy leaf,unhealthy,76.19100507335801,0.0007267242561260562,137.38660359248595,0.0029260489988083152,4.2705032222679264,35,0.21767769510171314,-1.181123356262595,0.8355477094572867,0.7582721357155617,Severe Stress
IMG_6493.JPG,UNhealthy leaf,unhealthy,69.9382296661005,0.021937462822257548,131.97386281381466,0.02045208129019063,5.425851949001256,35,0.3600279856385955,-0.7160605042794199,0.8355477094572867,0.7281025253266613,Severe Stress
IMG_6500.JPG,UNhealthy leaf,unhealthy,46.19533405021273,0.01860769554414874,142.36947340533297,0.03641078907785613,17.5207474246886,35,1.8502376904134834,-0.29258746518504486,0.8355477094572867,0.8278291348112811,Severe Stress
IMG_6501.JPG,UNhealthy leaf,unhealthy,54.968727477625045,0.018659992399599937,145.0685335395018,0.017901409638656055,14.68617339116529,35,1.5009903784255076,-0.7837439715362148,0.8355477094572867,0.8410958793264394,Severe Stress
IMG_6502.JPG,UNhealthy leaf,unhealthy,55.55356831775158,0.024475930549732332,131.74213895824866,0.032926285017604036,11.122673988153934,35,1.061932314302365,-0.3850506861277913,0.8355477094572867,0.7627765486351574,Severe Stress
IMG_6508.JPG,UNhealthy leaf,unhealthy,57.06945070740093,0.013915506453878618,128.15276055464741,0.007908603035599092,9.615280282960338,35,0.8762066308591671,-1.0489085598965293,0.8355477094572867,0.8074759611149959,Severe Stress
IMG_6518.JPG,UNhealthy leaf,unhealthy,57.732950699255376,0.040709481355297276,130.9000950584033,0.009695124026260092,10.04609180337303,35,0.9292868339860433,-1.0015022483463023,0.8355477094572867,0.8080063994019012,Severe Stress
IMG_6557.JPG,UNhealthy leaf,unhealthy,57.683698779640835,0.010628534576711127,136.57165889473163,0.0005965351670367584,11.47315519892842,35,1.1051150356981205,-1.2429382798189457,0.8355477094572867,0.8470154150038594,Severe Stress
IMG_6640.JPG,UNhealthy leaf,unhealthy,45.804895228033104,0.035393555202757644,135.2922521570699,0.0004533192479599775,15.913492692375197,35,1.6522081493601173,-1.2467385925576133,0.8355477094572867,0.898517098005686,Severe Stress
IMG_6645.JPG,UNhealthy leaf,unhealthy,41.653732093243214,0.012684979014302326,142.0741640229364,0.014905395229660447,19.26148791109182,35,2.0647139851071517,-0.8632448524238586,0.8355477094572867,0.9012293680744289,Severe Stress
IMG_6783.JPG,UNhealthy leaf,unhealthy,79.65379269395301,0.010431426527870455,137.73375571839196,0.024068412657309194,2.975572851301539,35,0.058129577492851255,-0.6200991736515322,0.8355477094572867,0.6909075885865622,Severe Stress
IMG_6787.JPG,UNhealthy leaf,unhealthy,75.1567213709929,0.012587856887511484,133.32446491680895,0.02195081363317792,3.6728334307157056,35,0.14403891703932656,-0.6762908218891953,0.8355477094572867,0.704192263400929,Severe Stress
IMG_6789.JPG,UNhealthy leaf,unhealthy,67.81488110166207,0.02746175417781479,135.88527393356284,0.02735397717016597,7.254977656688119,35,0.5853942061509968,-0.5329149224005969,0.8355477094572867,0.7320496298714515,Severe Stress
IMG_6848.JPG,UNhealthy leaf,unhealthy,81.54707857809734,0.018728314033563755,131.8312431197135,0.032331397786405626,0.7455342586011824,35,-0.21663304112959272,-0.4008363441563654,0.8355477094572867,0.6447223541937239,Mild Stress
IMG_6897.JPG,UNhealthy leaf,unhealthy,52.45965042372881,0.010423728813448902,136.58143008474576,-9.054304925632816e-05,13.56514565677962,35,1.3628687706396914,-1.2611702760570156,0.8355477094572867,0.8728166479811857,Severe Stress
IMG_6910.JPG,UNhealthy leaf,unhealthy,79.98611660113313,0.0325864591782818,133.68101469476633,0.022008371975112902,1.8372122939507243,35,-0.0821276040187343,-0.6747634798068195,0.8355477094572867,0.6829057193999641,Severe Stress
IMG_6947.JPG,UNhealthy leaf,unhealthy,70.1663743622449,0.02279361263722286,131.58108688186815,0.021128161678714324,5.236699739992105,35,0.3367225789807487,-0.6981203414160133,0.8355477094572867,0.7242465776153367,Severe Stress
IMG_6959.JPG,UNhealthy leaf,unhealthy,61.03443986732292,0.009502728439910771,137.72046196233683,0.027568981616959125,10.419665498609007,35,0.9753147758734559,-0.5272096618172385,0.8355477094572867,0.7679689821589104,Severe Stress
IMG_8765.JPG,UNhealthy leaf,unhealthy,87.26740600315956,0.014028436018868698,138.01705529225907,0.015109187694961092,0.0022113744075440422,31,-0.308217708234264,-0.8578371079013289,-1.1853118669045237,0.4269839024304323,Mild Stress
IMG_8766.JPG,UNhealthy leaf,unhealthy,78.75660081567223,0.005422098587864977,129.66898088120888,0.017768409946260857,1.3165026285390802,35,-0.1462841399992504,-0.787273191112548,0.8355477094572867,0.687426139844988,Severe Stress
IMG_8775.JPG,UNhealthy leaf,unhealthy,65.31665089743409,0.008811941310086963,135.3245731715928,-0.00920891015948835,8.10756711338309,35,0.6904415862717739,-1.5031311342370628,0.8355477094572867,0.8325734008995543,Severe Stress
IMG_8829.JPG,UNhealthy leaf,unhealthy,75.5010972113213,0.02314555268998458,130.583948679342,0.0319689110465078,2.853649228748477,35,0.043107391816661414,-0.41045512804653644,0.8355477094572867,0.6699040905048057,Severe Stress
IMG_8832.JPG,UNhealthy leaf,unhealthy,69.57225861954868,0.02465753424624899,129.76279531467142,0.0038457869078332074,5.020425517834571,35,0.31007547439024946,-1.156717607834385,0.8355477094572867,0.7646285448724067,Severe Stress
IMG_8839.JPG,UNhealthy leaf,unhealthy,66.52277535177099,0.011635128578247113,127.51397379912663,0.010344656349702313,5.673455604075649,35,0.390535183528094,-0.984266552909188,0.8355477094572867,0.7560284982887943,Severe Stress
IMG_8844.JPG,UNhealthy leaf,unhealthy,62.71453238589139,0.012584432763936032,140.20865574845183,0.024164583209643348,10.370755534223779,35,0.9692885887324779,-0.6175472354488787,0.8355477094572867,0.775851048076554,Severe Stress
IMG_8845.JPG,UNhealthy leaf,unhealthy,66.61623389113291,0.004715192482044815,140.1837716044294,0.020054309931868266,8.801099662022903,35,0.7758915958760592,-0.7266155848169344,0.8355477094572867,0.7679673688442791,Severe Stress
IMG_8876.JPG,UNhealthy leaf,unhealthy,66.55576345378078,0.0006008067976894549,134.5927216547936,0.01328302316562358,7.426085314565277,35,0.6064763471949112,-0.9062953824317149,0.8355477094572867,0.7689269764925145,Severe Stress
IMG_8878.JPG,UNhealthy leaf,unhealthy,52.44193009549623,0.014954773235605364,128.4988338743736,0.009181221963181755,11.553170601027364,35,1.114973717732951,-1.0151389206473551,0.8355477094572867,0.82664067257784,Severe Stress
IMG_8879.JPG,UNhealthy leaf,unhealthy,66.74191188166057,0.006150257144306768,137.60819680822863,0.03516308078725976,8.107437039393432,35,0.6904255598809614,-0.32569608705795566,0.8355477094572867,0.7224963714142644,Severe Stress
IMG_8880.JPG,UNhealthy leaf,unhealthy,53.32010365379632,0.008219746048113815,139.22979010106246,0.019173528007899697,13.882282974863923,35,1.4019431975419752,-0.7499876148763257,0.8355477094572867,0.8286804004619158,Severe Stress
IMG_8882.JPG,UNhealthy leaf,unhealthy,71.81170431211498,0.026166031093394954,134.31463772367263,-0.012462178370300558,5.2631358169548506,35,0.339979762850196,-1.5894583854501323,0.8355477094572867,0.8078801038736937,Severe Stress
IMG_8888.JPG,UNhealthy leaf,unhealthy,57.587922855482425,0.015488370206978035,138.16160073522457,0.009275521824901654,11.910651971185612,35,1.1590189273965568,-1.0126366222432468,0.8355477094572867,0.8305244180431627,Severe Stress
IMG_8893.JPG,UNhealthy leaf,unhealthy,39.09106290672451,0.004584237165515774,146.1138539407086,0.01882789718947582,21.293642805495274,35,2.315095391985223,-0.7591591176715433,0.8355477094572867,0.9149061936985562,Severe Stress
IMG_8906.JPG,UNhealthy leaf,unhealthy,54.85159293646459,0.007209175313904803,139.20535226652103,0.02228373558859839,13.263224103404287,35,1.325669075129709,-0.6674565557243548,0.8355477094572867,0.8138340913066121,Severe Stress
